School,Semester,Grade,Subject,Class,Student Name,Score
Mills High School,Fall-2019,10th-Grade,Foreign Language,Italian,Demetrius Gleason,70
Mills High School,Fall-2019,10th-Grade,Visual Arts,Sculpture,Amelia Walker,95
Mills High School,Fall-2019,10th-Grade,Performing Arts,Jazz band,Amelia Walker,97
Mills High School,Fall-2019,10th-Grade,Business,Accounting,Amelia Walker,89
Mills High School,Fall-2019,10th-Grade,Math,Consumer math,Amelia Walker,71
Mills High School,Fall-2019,10th-Grade,Family and Consumer Science,CPR training,Amelia Walker,98
Mills High School,Fall-2019,10th-Grade,Arts,AP Music theory,Reta Koss,99
Mills High School,Fall-2019,10th-Grade,World Languages and Cultures,AP German Language and Culture,Reta Koss,82
Mills High School,Fall-2019,10th-Grade,Science,Physics,Reta Koss,95
Mills High School,Fall-2019,10th-Grade,Family and Consumer Science,Nutrition,Reta Koss,75
Mills High School,Fall-2019,10th-Grade,World Languages and Cultures,AP Japanese Language and Culture,Reta Koss,85
Mills High School,Fall-2019,10th-Grade,History & Social Science,AP Microeconomics,Giovani Klocko,85
Mills High School,Fall-2019,10th-Grade,Sciences,AP Physics C (Electricity and Magnetism),Giovani Klocko,90
Mills High School,Fall-2019,10th-Grade,Physical Education,Specialized sports,Giovani Klocko,91
Mills High School,Fall-2019,10th-Grade,Family and Consumer Science,Early childhood development,Giovani Klocko,87
Mills High School,Fall-2019,10th-Grade,Computer Science/Information Technology,Typing,Giovani Klocko,97
Mills High School,Fall-2019,10th-Grade,English,English literature and composition,Assunta Murphy,80
Mills High School,Fall-2019,10th-Grade,History & Social Science,AP European history,Assunta Murphy,79
Mills High School,Fall-2019,10th-Grade,Foreign Language,Ancient Greek,Assunta Murphy,84
Mills High School,Fall-2019,10th-Grade,Visual Arts,Photography,Assunta Murphy,94
Mills High School,Fall-2019,10th-Grade,Arts,AP Studio art (2-D design),Assunta Murphy,0
Mills High School,Fall-2019,10th-Grade,History & Social Science,AP Computer Science A,Romaine McClure,98
Mills High School,Fall-2019,10th-Grade,Science,Forensic science,Romaine McClure,0
Mills High School,Fall-2019,10th-Grade,Sciences,AP Environmental Science,Romaine McClure,75
Mills High School,Fall-2019,10th-Grade,English,Contemporary literature,Romaine McClure,87
Mills High School,Fall-2019,10th-Grade,World Languages and Cultures,AP Japanese Language and Culture,Romaine McClure,81
Mills High School,Fall-2019,10th-Grade,Family and Consumer Science,Fashion and retail merchandising,Isaias Pfeffer,95
Mills High School,Fall-2019,10th-Grade,English,Rhetoric,Isaias Pfeffer,81
Mills High School,Fall-2019,10th-Grade,Math,Computer math,Isaias Pfeffer,100
Mills High School,Fall-2019,10th-Grade,World Languages and Cultures,AP French Language and Culture,Isaias Pfeffer,81
Mills High School,Fall-2019,10th-Grade,Physical Education,Specialized sports,Isaias Pfeffer,85
Mills High School,Fall-2019,10th-Grade,Visual Arts,Printmaking,Kade Thompson,85
Mills High School,Fall-2019,10th-Grade,Foreign Language,Hebrew,Kade Thompson,82
Mills High School,Fall-2019,10th-Grade,World Languages and Cultures,AP Italian Language and Culture,Kade Thompson,96
Mills High School,Fall-2019,10th-Grade,Performing Arts,Choir,Kade Thompson,82
Mills High School,Fall-2019,10th-Grade,Sciences,AP Biology,Kade Thompson,97
Mills High School,Fall-2019,11th-Grade,Visual Arts,3-D art,Sibyl Mills,98
Mills High School,Fall-2019,11th-Grade,Family and Consumer Science,Home economics,Sibyl Mills,88
Mills High School,Fall-2019,11th-Grade,Math,Quantitative literacy,Sibyl Mills,100
Mills High School,Fall-2019,11th-Grade,Business,Business management,Sibyl Mills,80
Mills High School,Fall-2019,11th-Grade,English,Technical writing,Sibyl Mills,100
Mills High School,Fall-2019,11th-Grade,History & Social Science,Math & Computer Science,Felix Hermiston,98
Mills High School,Fall-2019,11th-Grade,Social Studies,US history,Felix Hermiston,80
Mills High School,Fall-2019,11th-Grade,Physical Education,Gymnastics,Felix Hermiston,74
Mills High School,Fall-2019,11th-Grade,Family and Consumer Science,Early childhood development,Felix Hermiston,77
Mills High School,Fall-2019,11th-Grade,Math,Quantitative literacy,Felix Hermiston,91
Mills High School,Fall-2019,11th-Grade,Social Studies,Women’s studies,Ollie Kihn,100
Mills High School,Fall-2019,11th-Grade,Foreign Language,Ancient Greek,Ollie Kihn,71
Mills High School,Fall-2019,11th-Grade,Family and Consumer Science,Nutrition,Ollie Kihn,70
Mills High School,Fall-2019,11th-Grade,Foreign Language,Latin,Ollie Kihn,94
Mills High School,Fall-2019,11th-Grade,Computer Science/Information Technology,Computer repair,Ollie Kihn,95
Mills High School,Fall-2019,11th-Grade,Visual Arts,Art history,Fredrick Friesen,89
Mills High School,Fall-2019,11th-Grade,World Languages and Cultures,AP Spanish Literature and Culture,Fredrick Friesen,88
Mills High School,Fall-2019,11th-Grade,Vocational Education,Heating and cooling systems,Fredrick Friesen,92
Mills High School,Fall-2019,11th-Grade,Physical Education,Specialized sports,Fredrick Friesen,100
Mills High School,Fall-2019,11th-Grade,Math,Computer math,Fredrick Friesen,81
Mills High School,Fall-2019,11th-Grade,Science,Physical science,Edd Barrows,93
Mills High School,Fall-2019,11th-Grade,World Languages and Cultures,AP Japanese Language and Culture,Edd Barrows,72
Mills High School,Fall-2019,11th-Grade,Foreign Language,Spanish,Edd Barrows,88
Mills High School,Fall-2019,11th-Grade,Vocational Education,Heating and cooling systems,Edd Barrows,72
Mills High School,Fall-2019,11th-Grade,Sciences,AP Biology,Edd Barrows,98
Mills High School,Fall-2019,11th-Grade,Science,Zoology,Christy Gleason,72
Mills High School,Fall-2019,11th-Grade,Social Studies,Human geography,Christy Gleason,82
Mills High School,Fall-2019,11th-Grade,Social Studies,Macroeconomics,Christy Gleason,77
Mills High School,Fall-2019,11th-Grade,Business,Entrepreneurial skills,Christy Gleason,76
Mills High School,Fall-2019,11th-Grade,English,English literature and composition,Christy Gleason,71
Mills High School,Fall-2019,11th-Grade,Social Studies,US history,Allen Auer,90
Mills High School,Fall-2019,11th-Grade,Arts,AP Art history,Allen Auer,71
Mills High School,Fall-2019,11th-Grade,Social Studies,Law,Allen Auer,73
Mills High School,Fall-2019,11th-Grade,Math,Integrated math,Allen Auer,71
Mills High School,Fall-2019,11th-Grade,Arts,AP Studio art (3-D design),Allen Auer,93
Mills High School,Fall-2019,11th-Grade,Visual Arts,Printmaking,Elmore Langworth,81
Mills High School,Fall-2019,11th-Grade,Performing Arts,Percussion,Elmore Langworth,92
Mills High School,Fall-2019,11th-Grade,History & Social Science,AP Microeconomics,Elmore Langworth,89
Mills High School,Fall-2019,11th-Grade,History & Social Science,AP Computer Science Principles,Elmore Langworth,100
Mills High School,Fall-2019,11th-Grade,Computer Science/Information Technology,Computer programming,Elmore Langworth,91
Mills High School,Fall-2019,11th-Grade,English,Communication skills,Jerod Bosco,80
Mills High School,Fall-2019,11th-Grade,History & Social Science,AP Comparative government and politics,Jerod Bosco,90
Mills High School,Fall-2019,11th-Grade,Vocational Education,Hospitality and tourism,Jerod Bosco,86
Mills High School,Fall-2019,11th-Grade,Computer Science/Information Technology,Web programming,Jerod Bosco,89
Mills High School,Fall-2019,11th-Grade,Physical Education,Yoga,Jerod Bosco,97
Mills High School,Fall-2019,11th-Grade,Performing Arts,Guitar,Cristal Hyatt,97
Mills High School,Fall-2019,11th-Grade,History & Social Science,AP Psychology,Cristal Hyatt,76
Mills High School,Fall-2019,11th-Grade,Vocational Education,Refrigeration fundamentals,Cristal Hyatt,93
Mills High School,Fall-2019,11th-Grade,Physical Education,Health,Cristal Hyatt,71
Mills High School,Fall-2019,11th-Grade,Performing Arts,Choir,Cristal Hyatt,93
Mills High School,Fall-2019,11th-Grade,Performing Arts,Drama,Vicenta Bradtke,72
Mills High School,Fall-2019,11th-Grade,Sciences,AP Physics 2 (Algebra-Based),Vicenta Bradtke,86
Mills High School,Fall-2019,11th-Grade,English,Communication skills,Vicenta Bradtke,77
Mills High School,Fall-2019,11th-Grade,Computer Science/Information Technology,Web design,Vicenta Bradtke,85
Mills High School,Fall-2019,11th-Grade,English,Works of Shakespeare,Vicenta Bradtke,85
Mills High School,Fall-2019,11th-Grade,World Languages and Cultures,AP Chinese Language and Culture,Caleb Jacobi,78
Mills High School,Fall-2019,11th-Grade,English,Communication skills,Caleb Jacobi,77
Mills High School,Fall-2019,11th-Grade,English,British literature,Caleb Jacobi,70
Mills High School,Fall-2019,11th-Grade,Science,Biology,Caleb Jacobi,100
Mills High School,Fall-2019,11th-Grade,Performing Arts,Orchestra,Caleb Jacobi,79
Mills High School,Fall-2019,11th-Grade,Visual Arts,Painting,Haskell Stroman,73
Mills High School,Fall-2019,11th-Grade,History & Social Science,AP Human Geography,Haskell Stroman,97
Mills High School,Fall-2019,11th-Grade,English,Popular literature,Haskell Stroman,75
Mills High School,Fall-2019,11th-Grade,Business,Business management,Haskell Stroman,91
Mills High School,Fall-2019,11th-Grade,Visual Arts,Art history,Haskell Stroman,86
Mills High School,Fall-2019,11th-Grade,Physical Education,Specialized sports,Okey Stiedemann,86
Mills High School,Fall-2019,11th-Grade,English,Contemporary literature,Okey Stiedemann,70
Mills High School,Fall-2019,11th-Grade,Sciences,AP Chemistry,Okey Stiedemann,79
Mills High School,Fall-2019,11th-Grade,Computer Science/Information Technology,Computer programming,Okey Stiedemann,82
Mills High School,Fall-2019,11th-Grade,English,American literature,Okey Stiedemann,72
Mills High School,Fall-2019,11th-Grade,Performing Arts,Marching band,Cameron O'Conner,79
Mills High School,Fall-2019,11th-Grade,Science,Oceanography,Cameron O'Conner,70
Mills High School,Fall-2019,11th-Grade,Family and Consumer Science,Culinary arts,Cameron O'Conner,86
Mills High School,Fall-2019,11th-Grade,Science,Physics,Cameron O'Conner,75
Mills High School,Fall-2019,11th-Grade,Science,Environmental studies,Cameron O'Conner,99
Mills High School,Fall-2019,11th-Grade,Foreign Language,Spanish,Kamron Lesch,82
Mills High School,Fall-2019,11th-Grade,Performing Arts,Concert band,Kamron Lesch,74
Mills High School,Fall-2019,11th-Grade,Social Studies,Psychology,Kamron Lesch,89
Mills High School,Fall-2019,11th-Grade,Social Studies,Macroeconomics,Kamron Lesch,86
Mills High School,Fall-2019,11th-Grade,Sciences,AP Physics 1 (Algebra-Based),Kamron Lesch,86
Mills High School,Fall-2019,11th-Grade,Performing Arts,Drama,Annabell Herzog,74
Mills High School,Fall-2019,11th-Grade,Science,Environmental studies,Annabell Herzog,90
Mills High School,Fall-2019,11th-Grade,Science,Oceanography,Annabell Herzog,87
Mills High School,Fall-2019,11th-Grade,Arts,AP Studio art (drawing),Annabell Herzog,87
Mills High School,Fall-2019,11th-Grade,Math,Multivariable calculus,Annabell Herzog,81
Mills High School,Fall-2019,11th-Grade,Business,Accounting,Stuart Brown,98
Mills High School,Fall-2019,11th-Grade,Arts,AP Music theory,Stuart Brown,79
Mills High School,Fall-2019,11th-Grade,Social Studies,Cultural anthropology,Stuart Brown,78
Mills High School,Fall-2019,11th-Grade,English,Humanities,Stuart Brown,91
Mills High School,Fall-2019,11th-Grade,Physical Education,Dance,Stuart Brown,91
Mills High School,Fall-2019,11th-Grade,Science,Electronics,Lue Willms,98
Mills High School,Fall-2019,11th-Grade,Science,Chemistry,Lue Willms,73
Mills High School,Fall-2019,11th-Grade,World Languages and Cultures,AP Japanese Language and Culture,Lue Willms,88
Mills High School,Fall-2019,11th-Grade,Foreign Language,American Sign Language,Lue Willms,71
Mills High School,Fall-2019,11th-Grade,English,Modern literature,Lue Willms,100
Mills High School,Fall-2019,11th-Grade,English,Technical writing,Aylin Cremin,83
Mills High School,Fall-2019,11th-Grade,Performing Arts,Percussion,Aylin Cremin,90
Mills High School,Fall-2019,11th-Grade,Sciences,AP Physics C (Electricity and Magnetism),Aylin Cremin,96
Mills High School,Fall-2019,11th-Grade,Business,Business law,Aylin Cremin,90
Mills High School,Fall-2019,11th-Grade,Sciences,AP Physics 1 (Algebra-Based),Aylin Cremin,81
Mills High School,Fall-2019,11th-Grade,Physical Education,Swimming,Reginald DuBuque,73
Mills High School,Fall-2019,11th-Grade,Computer Science/Information Technology,Music production,Reginald DuBuque,90
Mills High School,Fall-2019,11th-Grade,Physical Education,Weight training,Reginald DuBuque,74
Mills High School,Fall-2019,11th-Grade,Vocational Education,Woodworking,Reginald DuBuque,78
Mills High School,Fall-2019,11th-Grade,History & Social Science,AP Microeconomics,Reginald DuBuque,75
Mills High School,Fall-2019,11th-Grade,Foreign Language,French,Claudine Kris,90
Mills High School,Fall-2019,11th-Grade,Social Studies,Political studies,Claudine Kris,76
Mills High School,Fall-2019,11th-Grade,English,Contemporary literature,Claudine Kris,96
Mills High School,Fall-2019,11th-Grade,Math,Geometry,Claudine Kris,76
Mills High School,Fall-2019,11th-Grade,Visual Arts,Digital media,Claudine Kris,71
Mills High School,Fall-2019,12th-Grade,Performing Arts,Theater technology,Harold Champlin,73
Mills High School,Fall-2019,12th-Grade,Business,Entrepreneurial skills,Harold Champlin,82
Mills High School,Fall-2019,12th-Grade,Sciences,AP Chemistry,Harold Champlin,89
Mills High School,Fall-2019,12th-Grade,Science,Agriculture,Harold Champlin,94
Mills High School,Fall-2019,12th-Grade,History & Social Science,AP Psychology,Harold Champlin,79
Mills High School,Fall-2019,12th-Grade,History & Social Science,AP Computer Science Principles,Kayleigh Harber,99
Mills High School,Fall-2019,12th-Grade,Family and Consumer Science,Home economics,Kayleigh Harber,79
Mills High School,Fall-2019,12th-Grade,Sciences,AP Biology,Kayleigh Harber,75
Mills High School,Fall-2019,12th-Grade,Performing Arts,Marching band,Kayleigh Harber,80
Mills High School,Fall-2019,12th-Grade,English,Creative writing,Kayleigh Harber,72
Mills High School,Fall-2019,12th-Grade,Physical Education,Specialized sports,Josiah Hegmann,88
Mills High School,Fall-2019,12th-Grade,Family and Consumer Science,Nutrition,Josiah Hegmann,82
Mills High School,Fall-2019,12th-Grade,Family and Consumer Science,Early childhood education,Josiah Hegmann,90
Mills High School,Fall-2019,12th-Grade,World Languages and Cultures,AP Chinese Language and Culture,Josiah Hegmann,100
Mills High School,Fall-2019,12th-Grade,Physical Education,Lifeguard training,Josiah Hegmann,77
Mills High School,Fall-2019,12th-Grade,Arts,AP Art history,Jimmy Armstrong,81
Mills High School,Fall-2019,12th-Grade,Sciences,AP Physics C (Electricity and Magnetism),Jimmy Armstrong,89
Mills High School,Fall-2019,12th-Grade,Performing Arts,Concert band,Jimmy Armstrong,76
Mills High School,Fall-2019,12th-Grade,Performing Arts,Piano,Jimmy Armstrong,72
Mills High School,Fall-2019,12th-Grade,Math,Pre-calculus,Jimmy Armstrong,99
Mills High School,Fall-2019,12th-Grade,History & Social Science,AP United States Government and Politics,Trey Wuckert,70
Mills High School,Fall-2019,12th-Grade,English,Popular literature,Trey Wuckert,99
Mills High School,Fall-2019,12th-Grade,Business,Business law,Trey Wuckert,91
Mills High School,Fall-2019,12th-Grade,Visual Arts,Art history,Trey Wuckert,98
Mills High School,Fall-2019,12th-Grade,Social Studies,Political studies,Trey Wuckert,71
Mills High School,Fall-2019,12th-Grade,Social Studies,Physical anthropology,Milford D'Amore,86
Mills High School,Fall-2019,12th-Grade,Computer Science/Information Technology,Media technology,Milford D'Amore,91
Mills High School,Fall-2019,12th-Grade,World Languages and Cultures,AP Japanese Language and Culture,Milford D'Amore,79
Mills High School,Fall-2019,12th-Grade,Social Studies,US government,Milford D'Amore,89
Mills High School,Fall-2019,12th-Grade,Performing Arts,Marching band,Milford D'Amore,95
Mills High School,Fall-2019,12th-Grade,Vocational Education,Auto mechanics,Ona Carroll,94
Mills High School,Fall-2019,12th-Grade,Visual Arts,Ceramics,Ona Carroll,97
Mills High School,Fall-2019,12th-Grade,Computer Science/Information Technology,App development,Ona Carroll,85
Mills High School,Fall-2019,12th-Grade,Family and Consumer Science,Early childhood development,Ona Carroll,73
Mills High School,Fall-2019,12th-Grade,Vocational Education,Driver education,Ona Carroll,83
Mills High School,Fall-2019,12th-Grade,Vocational Education,Woodworking,Laurianne Kihn,90
Mills High School,Fall-2019,12th-Grade,Performing Arts,World music,Laurianne Kihn,98
Mills High School,Fall-2019,12th-Grade,History & Social Science,AP Human Geography,Laurianne Kihn,94
Mills High School,Fall-2019,12th-Grade,Arts,AP Studio art (drawing),Laurianne Kihn,78
Mills High School,Fall-2019,12th-Grade,Physical Education,Weight training,Laurianne Kihn,91
Mills High School,Fall-2019,12th-Grade,Performing Arts,Drama,Zachariah Schinner,88
Mills High School,Fall-2019,12th-Grade,Family and Consumer Science,Fashion and retail merchandising,Zachariah Schinner,96
